symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate,volume_spike_flag
RLCUSDT,2025-01-12 15:40:00+09:00,2.0607,2.0607,2.0607,2.0607,0.0,571222.0,0.0001,-0.387,-100.0,0.364,False
RONUSDT,2025-01-12 15:40:00+09:00,1.867,1.867,1.867,1.867,0.0,1533629.9,-7.2e-05,-0.374,-100.0,0.078,False
ROSEUSDT,2025-01-12 15:40:00+09:00,0.07591,0.07591,0.07591,0.07591,0.0,77430092.0,0.0001,-0.21,-100.0,-0.018,False
RPLUSDT,2025-01-12 15:40:00+09:00,10.395,10.395,10.395,10.395,0.0,79557.97,0.0001,-0.336,-100.0,-0.06,False
RSRUSDT,2025-01-12 15:40:00+09:00,0.012999,0.013012,0.012993,0.013007,32060.0,532377220.0,0.0001,-0.299,-95.095,-0.249,False
RSS3USDT,2025-01-12 15:40:00+09:00,0.12011,0.12011,0.12003,0.12003,1943.0,11116324.0,0.0001,-0.117,-24.748,0.002,False
RUNEUSDT,2025-01-12 15:40:00+09:00,3.423,3.424,3.421,3.423,842.7,9546685.5,0.0001,0.058,-94.896,0.154,False
RVNUSDT,2025-01-12 15:40:00+09:00,0.0196,0.0196,0.0196,0.0196,0.0,172060988.0,0.0001,-0.305,-100.0,0.196,False
SAFEUSDT,2025-01-12 15:40:00+09:00,0.9793,0.9796,0.9793,0.9795,259.6,4055983.3,0.0001,-0.336,-97.15,-0.124,False
SAGAUSDT,2025-01-12 15:40:00+09:00,1.2645,1.2645,1.2641,1.2645,16.0,3076283.6,0.0001,-0.284,-99.726,0.076,False
SANDUSDT,2025-01-12 15:40:00+09:00,0.5971,0.5971,0.5966,0.5967,9342.0,42785854.0,0.0001,-0.401,-80.3,0.179,False
SCAUSDT,2025-01-12 15:40:00+09:00,0.2203,0.2204,0.2203,0.2204,51.8,2531139.79999999,0.000435,0.0,-98.438,-0.3,False
SCRTUSDT,2025-01-12 15:40:00+09:00,0.4369,0.4371,0.4368,0.4368,2427.5,3546322.4,0.0001,-0.251,-76.693,1.325,False
SCRUSDT,2025-01-12 15:40:00+09:00,0.813,0.813,0.812,0.813,1215.0,8765183.19999999,0.0001,-0.123,-82.299,0.121,False
SCUSDT,2025-01-12 15:40:00+09:00,0.006017,0.006019,0.006017,0.006018,91820.0,521310600.0,-0.000247,-0.149,-78.485,-0.241,False
SDUSDT,2025-01-12 15:40:00+09:00,1.2201,1.2201,1.2201,1.2201,0.0,1120351.0,0.0001,0.131,-100.0,0.1,False
SEIUSDT,2025-01-12 15:40:00+09:00,0.3886,0.3886,0.3883,0.3885,32702.0,121431794.0,0.0001,-0.334,-95.096,0.778,False
SENDUSDT,2025-01-12 15:40:00+09:00,2.6017,2.6017,2.6,2.6001,58.0,1082218.0,0.0001,-0.684,-88.163,-0.082,False
SFPUSDT,2025-01-12 15:40:00+09:00,0.6874,0.6875,0.6874,0.6875,72.7,4188373.6,0.0001,-0.174,-96.261,-0.36,False
SHIB1000USDT,2025-01-12 15:40:00+09:00,0.021851,0.021854,0.021842,0.021849,72720.0,2193444420.0,0.0001,0.147,-96.962,-0.034,False
SILLYUSDT,2025-01-12 15:40:00+09:00,0.00748,0.00748,0.00747,0.00747,4878.0,176507743.0,0.000196,-0.267,-89.229,-0.18,False
SKLUSDT,2025-01-12 15:40:00+09:00,0.04336,0.04336,0.04336,0.04336,0.0,41033051.0,0.0001,-0.253,-100.0,0.063,False
SLERFUSDT,2025-01-12 15:40:00+09:00,0.1511,0.1512,0.1511,0.1512,3883.0,20496148.0,0.0001,0.0,-20.463,-0.302,False
SLFUSDT,2025-01-12 15:40:00+09:00,0.2748,0.2749,0.2748,0.2748,920.0,4582265.0,-4.5e-05,0.292,-96.711,0.284,False
SLPUSDT,2025-01-12 15:40:00+09:00,0.003479,0.003481,0.003479,0.003481,225350.0,687033980.0,0.0001,-0.286,30.554,-0.276,False
SNTUSDT,2025-01-12 15:40:00+09:00,0.04649,0.04649,0.04647,0.04647,860.0,71425020.0,1.2e-05,-0.172,-98.417,-0.352,False
SNXUSDT,2025-01-12 15:40:00+09:00,1.812,1.812,1.808,1.808,5078.4,4799581.59999999,0.0001,-0.495,239.624,0.015,True
SOLOUSDT,2025-01-12 15:40:00+09:00,0.5036,0.5036,0.5036,0.5036,0.0,2653747.0,0.0001,-0.671,-100.0,-0.823,False
SOLUSDT,2025-01-12 15:40:00+09:00,186.57,186.71,186.53,186.66,684.9,5379886.09999999,0.0001,0.15,-92.911,0.06,False
SONICUSDT,2025-01-12 15:40:00+09:00,0.7896,0.7898,0.7884,0.789,85248.0,27571734.0,5e-05,-0.479,-56.37,0.659,False
SPECUSDT,2025-01-12 15:40:00+09:00,7.577,7.583,7.577,7.582,30.14,620230.19999999,0.0001,-0.459,-86.802,-0.139,False
SPELLUSDT,2025-01-12 15:40:00+09:00,0.0007362,0.0007365,0.0007362,0.0007365,7410.0,1563607770.0,0.0001,-0.109,-96.305,-0.048,False
SPXUSDT,2025-01-12 15:40:00+09:00,1.0827,1.0836,1.0823,1.0836,7606.0,12176768.0,0.000134,0.046,-91.557,0.397,False
SSVUSDT,2025-01-12 15:40:00+09:00,20.19,20.19,20.17,20.18,61.83,105230.58,0.0001,-0.124,-84.985,-0.05,False
STEEMUSDT,2025-01-12 15:40:00+09:00,0.2718,0.2723,0.2717,0.2721,40729.0,37888652.0,0.0001,0.184,-73.884,1.177,False
STGUSDT,2025-01-12 15:40:00+09:00,0.4518,0.452,0.4514,0.4514,38447.6,16794878.2,0.0001,-0.9,-93.598,-0.189,False
STMXUSDT,2025-01-12 15:40:00+09:00,0.006571,0.006576,0.006566,0.006576,815300.0,621497255.0,0.0001,-1.172,-93.457,-2.886,False
STORJUSDT,2025-01-12 15:40:00+09:00,0.5519,0.5519,0.5516,0.5519,311.8,12414301.8,0.0001,-0.451,-98.224,0.156,False
STPTUSDT,2025-01-12 15:40:00+09:00,0.0752,0.0752,0.07465,0.07476,256030.0,47221290.0,0.0001,-0.067,-18.47,2.037,False
STRKUSDT,2025-01-12 15:40:00+09:00,0.4306,0.4306,0.4302,0.4305,3887.8,77597664.6,0.0001,-0.232,-90.302,-0.079,False
STXUSDT,2025-01-12 15:40:00+09:00,1.5243,1.5246,1.5235,1.5244,1434.3,19913482.0,0.0001,-0.327,-71.304,0.13,False
SUIUSDT,2025-01-12 15:40:00+09:00,4.8703,4.8715,4.8675,4.8708,5020.0,41379060.0,0.0001,0.037,-97.081,0.552,False
SUNDOGUSDT,2025-01-12 15:40:00+09:00,0.08264,0.08265,0.08261,0.08265,6334.0,75139330.0,0.0001,-0.193,-79.891,-0.375,False
SUNUSDT,2025-01-12 15:40:00+09:00,0.023006,0.023006,0.023002,0.023006,2220.0,68879730.0,0.0001,-0.243,-67.919,-0.089,False
SUPERUSDT,2025-01-12 15:40:00+09:00,1.2134,1.2136,1.2128,1.2135,190.0,6027029.0,0.0001,-0.123,-95.441,-0.084,False
SUSHIUSDT,2025-01-12 15:40:00+09:00,1.4723,1.4723,1.4708,1.4712,126.5,7684762.7,0.0001,-0.628,-99.005,0.203,False
SWARMSUSDT,2025-01-12 15:40:00+09:00,0.28661,0.28768,0.28584,0.28622,317494.0,42100684.0,0.0001,2.661,-89.701,1.106,False
SWEATUSDT,2025-01-12 15:40:00+09:00,0.007296,0.007296,0.007288,0.007289,2460.0,105323340.0,0.0001,-0.123,-94.898,-0.196,False
SWELLUSDT,2025-01-12 15:40:00+09:00,0.02731,0.02731,0.0273,0.0273,11320.0,121351500.0,0.0001,-0.365,-94.875,0.122,False
SXPUSDT,2025-01-12 15:40:00+09:00,0.3455,0.3457,0.3452,0.3453,13490.0,18240854.7,0.0001,-0.747,-55.677,-1.208,False
SYNUSDT,2025-01-12 15:40:00+09:00,0.6085,0.6086,0.6085,0.6085,111.0,2519445.0,0.0001,-0.295,-89.826,-0.434,False
SYSUSDT,2025-01-12 15:40:00+09:00,0.1073,0.1073,0.1073,0.1073,0.0,4589655.0,0.0001,-0.464,-100.0,-0.213,False
TAIKOUSDT,2025-01-12 15:40:00+09:00,1.5723,1.5723,1.5712,1.5719,540.1,3301884.6,0.0001,-0.165,-92.565,-0.234,False
TAIUSDT,2025-01-12 15:40:00+09:00,0.30019,0.30019,0.29947,0.29947,2626.0,13199841.0,0.0001,-0.1,-68.042,-0.06,False
TAOUSDT,2025-01-12 15:40:00+09:00,446.48,446.48,445.89,445.89,2.856,126456.021,0.0004,-0.953,-96.943,0.003,False
THETAUSDT,2025-01-12 15:40:00+09:00,2.1687,2.1691,2.1668,2.1668,4753.0,4650862.9,0.0001,-0.815,-23.115,0.216,False
THEUSDT,2025-01-12 15:40:00+09:00,1.1434,1.1434,1.1425,1.1425,467.0,2043388.0,0.0001,-0.052,-81.722,0.344,False
TIAUSDT,2025-01-12 15:40:00+09:00,4.845,4.845,4.837,4.84,19921.8,16493480.4,0.000221,-0.596,227.161,-0.011,True
TLMUSDT,2025-01-12 15:40:00+09:00,0.012425,0.012425,0.012409,0.012411,6731.0,73452452.0,0.0001,-0.457,-8.534,-0.085,False
TNSRUSDT,2025-01-12 15:40:00+09:00,0.3956,0.3956,0.3952,0.3954,2782.4,5373656.2,0.0001,-0.478,40.08,-0.471,False
TOKENUSDT,2025-01-12 15:40:00+09:00,0.05028,0.0503,0.05024,0.05027,27480.0,208715870.0,0.0001,-0.613,-79.827,0.083,False
TONUSDT,2025-01-12 15:40:00+09:00,5.3663,5.3686,5.3657,5.368,526.6,13839578.4,0.0001,-0.219,-64.546,-0.072,False
TRBUSDT,2025-01-12 15:40:00+09:00,58.31,58.33,58.31,58.33,20.24,587838.4,5e-05,-0.239,-75.226,-0.013,False
TROYUSDT,2025-01-12 15:40:00+09:00,0.003142,0.003142,0.003141,0.003141,811000.0,1128748600.0,0.000181,-0.191,-20.318,-0.338,False
TRUUSDT,2025-01-12 15:40:00+09:00,0.07764,0.07764,0.07759,0.07759,546.0,17001378.0,0.0001,-0.334,-73.366,-0.441,False
TRXUSDT,2025-01-12 15:40:00+09:00,0.23946,0.23946,0.23929,0.23932,194555.0,176950050.0,-8.7e-05,-0.2,66.159,-0.276,False
TUSDT,2025-01-12 15:40:00+09:00,0.0304,0.0304,0.03038,0.03038,18850.0,74786000.0,0.0001,-0.556,-84.572,-0.383,False
TWTUSDT,2025-01-12 15:40:00+09:00,1.1513,1.1513,1.1513,1.1513,0.0,7277195.2,0.0001,-0.156,-100.0,0.012,False
UMAUSDT,2025-01-12 15:40:00+09:00,2.498,2.498,2.497,2.497,17.9,1542404.5,5e-05,-0.319,-97.839,-0.105,False
UNIUSDT,2025-01-12 15:40:00+09:00,13.771,13.771,13.759,13.763,17.2,3377370.0,0.0001,-0.007,-98.782,-0.05,False
UROUSDT,2025-01-12 15:40:00+09:00,0.0284,0.02874,0.0284,0.0287,365290.0,75029630.0,0.0001,2.281,-70.791,1.305,False
USDCUSDT,2025-01-12 15:40:00+09:00,0.9998,0.9998,0.9997,0.9998,41.0,6775082.8,4e-06,-0.01,-92.309,-0.072,False
USDEUSDT,2025-01-12 15:40:00+09:00,0.9985,0.9985,0.9984,0.9984,46.0,2057836.0,-5.3e-05,0.0,0.0,-0.097,False
USTCUSDT,2025-01-12 15:40:00+09:00,0.01845,0.01845,0.01845,0.01845,0.0,103091660.0,0.0001,-0.054,-100.0,0.002,False
USUALUSDT,2025-01-12 15:40:00+09:00,0.6247,0.6257,0.6246,0.6254,25153.0,52672877.0,0.0001,-0.414,-78.376,-0.352,False
UXLINKUSDT,2025-01-12 15:40:00+09:00,1.2608,1.2608,1.2591,1.2591,2698.0,9555738.0,0.000849,-0.388,-89.029,-0.399,False
VANAUSDT,2025-01-12 15:40:00+09:00,13.943,13.948,13.936,13.937,96.87,1146895.87999999,0.0001,-0.086,-97.535,0.225,False
VANRYUSDT,2025-01-12 15:40:00+09:00,0.0992,0.09921,0.0992,0.0992,2036.0,43789655.0,0.0001,-0.402,-94.905,-0.276,False
VELODROMEUSDT,2025-01-12 15:40:00+09:00,0.13519,0.13519,0.13516,0.13516,251.0,19440998.0,0.0001,-0.369,-99.665,0.705,False
VELOUSDT,2025-01-12 15:40:00+09:00,0.030971,0.030971,0.030928,0.030968,158780.0,225548960.0,0.0001,0.542,-86.139,0.295,False
VETUSDT,2025-01-12 15:40:00+09:00,0.04487,0.04488,0.04485,0.04486,11293.0,358458081.0,0.0001,-0.378,-84.155,0.27,False
VIDTUSDT,2025-01-12 15:40:00+09:00,0.02819,0.02821,0.02818,0.02821,25170.0,30478360.0,0.0001,-0.318,57.214,-1.456,False
VIRTUALUSDT,2025-01-12 15:40:00+09:00,2.9317,2.9358,2.9311,2.9323,25809.0,28845314.0,-1.3e-05,-0.509,18.728,0.314,False
VOXELUSDT,2025-01-12 15:40:00+09:00,0.1621,0.1621,0.1621,0.1621,2217.0,2882107.0,0.0001,-0.246,-86.336,-0.227,False
VRAUSDT,2025-01-12 15:40:00+09:00,0.004065,0.004065,0.00406,0.00406,17300.0,853967200.0,0.0001,0.222,-97.319,-0.193,False
VTHOUSDT,2025-01-12 15:40:00+09:00,0.002537,0.002537,0.002537,0.002537,0.0,203373200.0,0.0001,0.039,-100.0,-0.36,False
WAVESUSDT,2025-01-12 15:40:00+09:00,1.747,1.7475,1.7465,1.7475,1322.4,5067395.4,0.0001,-0.2,-25.804,0.245,False
WAXPUSDT,2025-01-12 15:40:00+09:00,0.04944,0.04944,0.04922,0.04932,985420.0,57524250.0,0.0001,-0.685,220.503,0.92,True
WIFUSDT,2025-01-12 15:40:00+09:00,1.5432,1.5433,1.542,1.542,8998.0,72474805.0,0.0001,-0.587,-85.187,0.265,False
WLDUSDT,2025-01-12 15:40:00+09:00,2.18,2.18,2.179,2.179,3192.1,29182952.2,0.0001,-0.366,-85.262,-0.088,False
WOOUSDT,2025-01-12 15:40:00+09:00,0.2082,0.2083,0.2081,0.2081,1623.4,22395960.6,0.0001,-0.621,-94.77,-1.136,False
WUSDT,2025-01-12 15:40:00+09:00,0.2537,0.2538,0.2534,0.2536,16206.9,53674958.2,0.0001,-0.275,-66.384,-0.121,False
XAIUSDT,2025-01-12 15:40:00+09:00,0.2093,0.2093,0.2091,0.2092,372.0,34769281.0,0.0001,-0.428,-98.532,0.247,False
