symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate
10000000AIDOGEUSDT,2025-01-10 00:00:00+09:00,0.002452,0.002494,0.00244,0.002494,3542900.0,152857400.0,0.0001,-1.11,-10.942,-1.934
1000000BABYDOGEUSDT,2025-01-10 00:00:00+09:00,0.0027278,0.0027612,0.0026988,0.0027514,109213400.0,2490361200.0,-0.000146,-1.837,103.116,3.033
1000000CHEEMSUSDT,2025-01-10 00:00:00+09:00,0.759,0.7711,0.7544,0.7711,71365.0,4643097.0,0.0001,-0.13,9.591,-1.752
1000000MOGUSDT,2025-01-10 00:00:00+09:00,2.0197,2.0496,2.0139,2.0465,70886.0,6790934.0,0.0001,0.108,124.194,-1.254
1000000PEIPEIUSDT,2025-01-10 00:00:00+09:00,0.0708,0.0723,0.0707,0.0722,186748.0,19894826.0,0.0001,-1.501,129.223,-0.853
10000COQUSDT,2025-01-10 00:00:00+09:00,0.01264,0.01281,0.01257,0.01279,1118030.0,68172020.0,0.0001,-1.691,87.856,0.864
10000LADYSUSDT,2025-01-10 00:00:00+09:00,0.0006601,0.0006677,0.0006568,0.0006675,29927700.0,5455581400.0,0.0001,-0.714,60.851,0.31
10000QUBICUSDT,2025-01-10 00:00:00+09:00,0.02543,0.02558,0.02534,0.02557,1050580.0,37343690.0,0.0001,0.078,19.172,-10.167
10000SATSUSDT,2025-01-10 00:00:00+09:00,0.00136,0.001385,0.001354,0.001384,211016800.0,4613333400.0,0.0001,0.0,58.869,5.679
10000WENUSDT,2025-01-10 00:00:00+09:00,0.7343,0.7453,0.7299,0.7445,48721.0,4905911.0,0.0001,1.031,55.457,1.823
10000WHYUSDT,2025-01-10 00:00:00+09:00,0.000981,0.000998,0.000977,0.000997,27170900.0,2318847900.0,0.0001,-0.598,-57.754,0.639
1000APUUSDT,2025-01-10 00:00:00+09:00,0.5607,0.5725,0.5555,0.5712,127112.0,4676616.0,0.0001,-2.658,-43.961,-1.03
1000BONKUSDT,2025-01-10 00:00:00+09:00,0.027354,0.0278,0.027197,0.027769,37307900.0,8879831200.0,0.0001,-0.384,76.66,0.1
1000BTTUSDT,2025-01-10 00:00:00+09:00,0.0011434,0.0011565,0.0011395,0.0011564,86526600.0,3821963800.0,-0.001118,-1.373,-71.781,-3.267
1000CATSUSDT,2025-01-10 00:00:00+09:00,0.01776,0.01807,0.01773,0.01803,468980.0,32851490.0,0.0001,-4.249,35.165,3.718
1000CATUSDT,2025-01-10 00:00:00+09:00,0.02633,0.0269,0.02623,0.02687,7358557.0,231807311.0,0.0001,0.0,24.028,-0.677
1000FLOKIUSDT,2025-01-10 00:00:00+09:00,0.16166,0.16412,0.16078,0.16384,5903689.0,175432148.0,0.0001,-0.661,123.781,-0.392
1000LUNCUSDT,2025-01-10 00:00:00+09:00,0.10063,0.10178,0.10036,0.10174,343799.0,35685587.0,0.0001,-0.528,22.485,-0.875
1000MUMUUSDT,2025-01-10 00:00:00+09:00,0.018468,0.0186,0.018292,0.018598,1807080.0,88809600.0,0.0001,0.901,10.299,0.215
1000NEIROCTOUSDT,2025-01-10 00:00:00+09:00,0.7784,0.7927,0.7699,0.7911,701418.0,11301779.0,0.0001,-0.877,41.953,-2.041
1000PEPEUSDT,2025-01-10 00:00:00+09:00,0.017115,0.017404,0.016995,0.017375,736406100.0,12553005200.0,0.0001,-0.777,163.49,2.321
1000RATSUSDT,2025-01-10 00:00:00+09:00,0.05165,0.05251,0.05127,0.05248,5122370.0,163069330.0,0.0001,-0.831,65.684,-0.745
1000TOSHIUSDT,2025-01-10 00:00:00+09:00,0.1339,0.1348,0.1335,0.1347,62939.0,4301229.0,0.0001,-0.883,25.083,-0.798
1000TURBOUSDT,2025-01-10 00:00:00+09:00,8.2171,8.35,8.1685,8.3459,23799.0,635053.0,0.0001,-0.005,63.104,-2.63
1000XECUSDT,2025-01-10 00:00:00+09:00,0.03554,0.0361,0.0354,0.03607,1093430.0,30049330.0,0.0001,-0.111,-12.719,-5.673
1000XUSDT,2025-01-10 00:00:00+09:00,0.13199,0.13394,0.13151,0.13388,364170.0,15736730.0,0.0001,-0.557,31.304,-2.579
1CATUSDT,2025-01-10 00:00:00+09:00,0.00121,0.001231,0.001206,0.00123,4863380.0,478311730.0,0.0001,-0.646,61.21,1.239
1INCHUSDT,2025-01-10 00:00:00+09:00,0.3785,0.3848,0.377,0.3844,360447.4,20939829.6,6.7e-05,-0.569,82.304,0.198
A8USDT,2025-01-10 00:00:00+09:00,0.27053,0.27514,0.26994,0.27454,257515.0,5127924.0,0.0001,-6.259,61.407,-6.499
AAVEUSDT,2025-01-10 00:00:00+09:00,276.92,281.23,275.34,281.04,4303.31,235727.64,-7.6e-05,-0.815,125.856,1.937
ACEUSDT,2025-01-10 00:00:00+09:00,1.773,1.798,1.764,1.798,7764.4,718262.0,0.0001,-0.663,24.921,-0.139
ACHUSDT,2025-01-10 00:00:00+09:00,0.022489,0.022831,0.02239,0.022813,1732200.0,113930410.0,0.0001,-1.736,61.978,0.716
ACTUSDT,2025-01-10 00:00:00+09:00,0.2832,0.2898,0.281,0.2876,2523017.0,32504248.0,0.0001,-0.277,19.601,-2.17
ACXUSDT,2025-01-10 00:00:00+09:00,0.4381,0.447,0.4363,0.447,135800.0,3635516.0,0.0001,-0.578,78.544,-4.695
ADAUSDT,2025-01-10 00:00:00+09:00,0.897,0.9111,0.8916,0.9104,9130062.0,222670307.0,-5.1e-05,0.033,9.089,-0.458
AERGOUSDT,2025-01-10 00:00:00+09:00,0.1349,0.1392,0.1347,0.1392,1780628.0,15241920.0,0.0001,-0.784,16.342,-5.623
AEROUSDT,2025-01-10 00:00:00+09:00,1.1583,1.1749,1.1539,1.1737,351732.0,9923474.0,-0.000316,-2.419,160.941,-1.911
AEVOUSDT,2025-01-10 00:00:00+09:00,0.322,0.326,0.3205,0.3259,165175.0,19801610.89999999,0.0001,-0.731,72.704,-0.232
AGIUSDT,2025-01-10 00:00:00+09:00,0.1353,0.13635,0.1346,0.13631,1152960.0,67098430.0,0.0001,-0.634,14.548,-3.686
AGLDUSDT,2025-01-10 00:00:00+09:00,1.9768,2.0108,1.9731,2.0103,525997.1,6375757.2,-0.002579,-0.887,40.93,-1.242
AI16ZUSDT,2025-01-10 00:00:00+09:00,1.3518,1.3773,1.3393,1.3761,2583083.0,29172116.0,5e-05,-3.105,62.475,8.978
AIOZUSDT,2025-01-10 00:00:00+09:00,0.8693,0.8884,0.8604,0.8845,301153.0,6489025.0,0.0001,-0.147,-54.503,-5.729
AIUSDT,2025-01-10 00:00:00+09:00,0.6424,0.6528,0.636,0.6519,612039.6,9251017.69999999,0.0001,-3.579,50.733,-0.218
AIXBTUSDT,2025-01-10 00:00:00+09:00,0.3914,0.4035,0.3896,0.4028,2563660.0,46369340.0,0.0001,-1.971,26.222,-4.517
AKTUSDT,2025-01-10 00:00:00+09:00,3.016,3.063,3.003,3.06,23166.7,1624311.4,-0.001431,-0.714,-5.881,-4.854
ALCHUSDT,2025-01-10 00:00:00+09:00,0.13493,0.13913,0.13421,0.13846,4142400.0,24152894.0,0.0001,-1.669,-2.354,0.122
ALEOUSDT,2025-01-10 00:00:00+09:00,0.6512,0.6536,0.6457,0.6519,118180.0,5261548.0,0.0001,-2.425,30.54,-1.177
ALGOUSDT,2025-01-10 00:00:00+09:00,0.3419,0.3474,0.3393,0.3472,3931576.0,78437128.1,0.0001,-0.144,38.217,-0.868
ALICEUSDT,2025-01-10 00:00:00+09:00,1.085,1.102,1.081,1.1,34107.1,2891384.9,0.0001,-0.542,104.192,1.242
ALPACAUSDT,2025-01-10 00:00:00+09:00,0.15348,0.15604,0.15288,0.15604,34130.0,4746773.0,0.0001,-0.668,83.885,-0.499
ALPHAUSDT,2025-01-10 00:00:00+09:00,0.07256,0.07372,0.07216,0.07372,1098364.0,24434249.0,0.00019,-0.324,37.371,-1.559
ALTUSDT,2025-01-10 00:00:00+09:00,0.1026,0.10412,0.10189,0.10412,432726.0,51688664.0,2.6e-05,-0.134,31.43,0.715
AMBUSDT,2025-01-10 00:00:00+09:00,0.00676,0.00688,0.006732,0.006878,2030670.0,124778920.0,0.0001,-1.391,100.865,-2.082
ANKRUSDT,2025-01-10 00:00:00+09:00,0.03523,0.03579,0.03499,0.03572,5376205.0,150505476.0,0.0001,-1.76,72.532,0.242
APEUSDT,2025-01-10 00:00:00+09:00,1.0877,1.1023,1.0813,1.1023,769031.2,15118168.3,0.0001,-0.819,73.165,2.87
API3USDT,2025-01-10 00:00:00+09:00,1.45,1.473,1.445,1.472,12182.0,1835387.8,5.6e-05,-0.675,80.172,1.021
APTUSDT,2025-01-10 00:00:00+09:00,8.628,8.7375,8.5835,8.731,136307.53,8118952.85,9.2e-05,-1.138,85.859,1.059
ARBUSDT,2025-01-10 00:00:00+09:00,0.7509,0.7635,0.7479,0.7631,1907504.1,74916012.3,3.8e-05,0.052,68.968,0.276
ARCUSDT,2025-01-10 00:00:00+09:00,0.28052,0.2964,0.277,0.2964,1361855.0,16897675.0,5e-05,2.995,34.168,22.906
ARKMUSDT,2025-01-10 00:00:00+09:00,1.3223,1.3434,1.3142,1.3427,129688.0,9910844.0,8.7e-05,-0.193,54.081,1.004
ARKUSDT,2025-01-10 00:00:00+09:00,0.644,0.6522,0.6418,0.6493,870562.0,6744909.0,0.0001,0.015,-5.744,-0.179
ARPAUSDT,2025-01-10 00:00:00+09:00,0.04509,0.04569,0.04494,0.04569,204370.0,23431850.0,0.0001,0.11,-38.956,1.592
ARUSDT,2025-01-10 00:00:00+09:00,15.253,15.461,15.156,15.45,23626.4,1457016.0,4.3e-05,-0.611,78.557,1.132
ASTRUSDT,2025-01-10 00:00:00+09:00,0.059435,0.06022,0.059205,0.060215,1153823.0,55913125.0,0.0001,-0.43,56.599,0.11
ATAUSDT,2025-01-10 00:00:00+09:00,0.14539,0.14804,0.1442,0.14785,755960.0,13467550.0,0.0001,-1.09,66.623,2.124
ATHUSDT,2025-01-10 00:00:00+09:00,0.06289,0.06373,0.06263,0.06368,1949320.0,258507010.0,-0.000175,-0.609,2.742,0.478
ATOMUSDT,2025-01-10 00:00:00+09:00,6.375,6.447,6.338,6.445,91309.6,7152154.5,2.8e-05,-0.647,44.876,0.86
AUCTIONUSDT,2025-01-10 00:00:00+09:00,15.328,15.529,15.251,15.514,3034.7,340464.9,0.000315,-0.532,-18.509,-2.101
AUDIOUSDT,2025-01-10 00:00:00+09:00,0.1422,0.1441,0.1416,0.1441,187739.9,19562026.5,0.0001,-0.346,20.816,1.058
AVAAIUSDT,2025-01-10 00:00:00+09:00,0.16913,0.1879,0.16859,0.18744,6855319.0,12597562.0,0.0001,-2.588,35.394,10.351
AVAILUSDT,2025-01-10 00:00:00+09:00,0.11188,0.11294,0.11166,0.11279,166864.0,13895301.0,0.0001,0.249,41.597,-0.897
AVAUSDT,2025-01-10 00:00:00+09:00,1.0993,1.1111,1.0911,1.1104,59003.5,1646649.2,0.0001,-1.42,-9.243,0.902
AVAXUSDT,2025-01-10 00:00:00+09:00,36.28,36.595,36.115,36.595,74199.7,3378572.2,-0.000116,-0.082,81.027,1.768
AXLUSDT,2025-01-10 00:00:00+09:00,0.6016,0.6095,0.5985,0.6092,63302.0,6331371.0,0.0001,-1.296,-26.774,0.399
AXSUSDT,2025-01-10 00:00:00+09:00,6.105,6.207,6.07,6.204,72160.3,2652067.7,-0.000405,-0.958,28.885,-0.604
BADGERUSDT,2025-01-10 00:00:00+09:00,3.758,3.812,3.741,3.812,4872.1,890907.7,0.0001,-0.209,572.263,-0.202
BAKEUSDT,2025-01-10 00:00:00+09:00,0.2268,0.23,0.2256,0.2297,90625.0,13575647.5,0.0001,-0.174,27.915,-1.213
BALUSDT,2025-01-10 00:00:00+09:00,2.419,2.456,2.414,2.455,5453.89,465808.88,0.0001,-0.648,53.115,1.123
BANANAUSDT,2025-01-10 00:00:00+09:00,42.688,42.688,40.63,41.072,16990.34,49964.78,0.0001,-5.121,101.491,-0.668
BANDUSDT,2025-01-10 00:00:00+09:00,1.325,1.343,1.318,1.343,11488.5,1372257.39999999,0.0001,-0.812,75.138,-0.512
BANUSDT,2025-01-10 00:00:00+09:00,0.051,0.0523,0.0508,0.0522,10649871.0,180861848.0,0.0001,0.772,-50.689,-1.39
BATUSDT,2025-01-10 00:00:00+09:00,0.2474,0.252,0.2457,0.2518,707954.8,15139107.4,6.4e-05,-0.592,59.281,-6.38
BBUSDT,2025-01-10 00:00:00+09:00,0.3491,0.3531,0.3468,0.3528,289377.0,6008250.0,0.0001,-1.259,121.62,0.319
BCHUSDT,2025-01-10 00:00:00+09:00,421.5,426.3,420.6,426.2,1873.29,110332.13,-9.2e-05,0.094,73.159,-4.344
BEAMUSDT,2025-01-10 00:00:00+09:00,0.022822,0.023171,0.0227,0.023165,7551100.0,569236300.0,0.0001,-0.945,91.172,2.851
BELUSDT,2025-01-10 00:00:00+09:00,0.5177,0.5245,0.5148,0.5242,34173.0,2310225.0,0.0001,-0.964,14.622,-1.754
BENDOGUSDT,2025-01-10 00:00:00+09:00,0.008638,0.008725,0.008574,0.008722,1060520.0,306029260.0,0.0001,-0.819,32.761,-0.7
BICOUSDT,2025-01-10 00:00:00+09:00,0.2697,0.2739,0.2683,0.2737,84875.9,6512440.3,0.0001,-1.227,123.869,1.503
BIGTIMEUSDT,2025-01-10 00:00:00+09:00,0.12344,0.1252,0.12282,0.12502,1388870.0,57558995.0,0.0001,-0.343,51.384,-1.946
BILLYUSDT,2025-01-10 00:00:00+09:00,0.01424,0.01451,0.01414,0.01449,1236760.0,77850980.0,0.0001,-0.344,-30.538,-2.669
BIOUSDT,2025-01-10 00:00:00+09:00,0.5184,0.5297,0.5141,0.5292,1047757.0,20391467.0,0.0001,-3.077,108.156,-3.603
BLASTUSDT,2025-01-10 00:00:00+09:00,0.008481,0.008576,0.008418,0.008569,45397240.0,455812400.0,0.0001,-2.492,85.428,5.95
BLUEUSDT,2025-01-10 00:00:00+09:00,0.37727,0.38106,0.37553,0.37955,199800.0,3330784.0,0.0001,0.492,-1.262,12.694
BLURUSDT,2025-01-10 00:00:00+09:00,0.23,0.2333,0.2284,0.2326,4909327.0,52341823.0,0.0001,-0.598,113.223,-0.554
BNBUSDT,2025-01-10 00:00:00+09:00,686.15,692.6,684.55,692.5,2830.84,159846.4,0.0001,-0.788,117.219,-1.565
BNTUSDT,2025-01-10 00:00:00+09:00,0.6314,0.63945,0.6292,0.63945,13185.0,1195714.0,0.0001,-0.428,17.695,0.158
BNXUSDT,2025-01-10 00:00:00+09:00,0.3657,0.3697,0.3636,0.3697,81952.0,7606639.9,0.0001,-0.458,38.435,-0.189
BOBAUSDT,2025-01-10 00:00:00+09:00,0.18899,0.19141,0.18843,0.19133,152838.8,4893163.3,0.0001,-0.592,102.729,-5.049
BOMEUSDT,2025-01-10 00:00:00+09:00,0.005506,0.005582,0.005471,0.005579,47024200.0,2892227600.0,0.0001,-0.535,92.128,-0.751
BRETTUSDT,2025-01-10 00:00:00+09:00,0.11796,0.11986,0.11708,0.11974,4822840.0,262391500.0,0.0001,-0.573,100.614,-1.621
BSVUSDT,2025-01-10 00:00:00+09:00,51.53,52.27,51.42,52.25,1132.82,37660.16,0.0001,-0.59,170.024,3.433
BSWUSDT,2025-01-10 00:00:00+09:00,0.06645,0.06737,0.06612,0.06737,254770.0,9902949.0,0.0001,-0.532,135.605,-2.816
BTCUSDT,2025-01-10 00:00:00+09:00,92815.1,93346.9,92637.2,93312.5,3145.463,66208.158,0.0001,-0.061,71.65,0.082
C98USDT,2025-01-10 00:00:00+09:00,0.1518,0.1541,0.1512,0.1539,291468.0,25156257.4,0.0001,-0.195,39.989,-1.162
CAKEUSDT,2025-01-10 00:00:00+09:00,2.284,2.307,2.272,2.307,27020.6,3997047.5,0.0001,-0.646,29.123,-0.115
CARVUSDT,2025-01-10 00:00:00+09:00,0.8484,0.8543,0.8383,0.851,239103.0,11175381.0,-0.002424,-4.884,112.254,6.71
CATIUSDT,2025-01-10 00:00:00+09:00,0.2999,0.3049,0.2981,0.3049,487922.0,16394447.0,0.0001,-0.196,59.901,-1.033
CELOUSDT,2025-01-10 00:00:00+09:00,0.6369,0.6455,0.6346,0.6449,81860.3,6896607.0,0.0001,-0.861,17.834,1.997
CELRUSDT,2025-01-10 00:00:00+09:00,0.01638,0.01667,0.01635,0.01667,3775178.0,148296784.0,0.0001,-0.239,15.897,0.568
CETUSUSDT,2025-01-10 00:00:00+09:00,0.31233,0.3153,0.31089,0.31491,246906.0,12098725.0,0.0001,-1.888,61.315,-1.47
CFXUSDT,2025-01-10 00:00:00+09:00,0.14654,0.14848,0.14567,0.14848,442473.0,40510350.0,0.0001,0.04,58.015,1.285
CHESSUSDT,2025-01-10 00:00:00+09:00,0.1773,0.1798,0.1766,0.1798,107095.0,4936172.0,0.0001,0.335,-21.794,5.751
CHILLGUYUSDT,2025-01-10 00:00:00+09:00,0.1295,0.1316,0.1286,0.1315,6162268.0,108361830.0,0.0001,0.0,67.776,0.087
CHRUSDT,2025-01-10 00:00:00+09:00,0.2092,0.2126,0.2084,0.2125,143557.5,10472671.1,0.0001,-0.562,25.456,-1.122
CHZUSDT,2025-01-10 00:00:00+09:00,0.0816,0.0828,0.08111,0.0828,2576871.0,94872053.0,-8.8e-05,-1.288,105.406,-2.281
CKBUSDT,2025-01-10 00:00:00+09:00,0.010859,0.011044,0.010818,0.011041,9636960.0,282462970.0,0.0001,-0.172,44.274,-1.107
CLOUDUSDT,2025-01-10 00:00:00+09:00,0.1774,0.1787,0.1765,0.1785,195891.0,10586581.0,0.0001,-3.252,-34.845,-11.293
COMBOUSDT,2025-01-10 00:00:00+09:00,0.3895,0.3951,0.3876,0.3951,10216.6,871632.4,0.0001,-0.479,29.646,1.957
COMPUSDT,2025-01-10 00:00:00+09:00,70.09,71.2,69.79,71.19,1692.69,69613.42999999,0.0001,-0.614,133.293,2.054
COOKIEUSDT,2025-01-10 00:00:00+09:00,0.469,0.4854,0.4634,0.4804,988584.0,9226672.0,0.0001,-0.785,0.546,0.157
COOKUSDT,2025-01-10 00:00:00+09:00,0.03038,0.0306,0.03003,0.0306,902500.0,71986910.0,0.0001,1.19,162.418,5.553
COREUSDT,2025-01-10 00:00:00+09:00,0.9986,1.0166,0.9967,1.0166,102274.0,7192041.9,0.0001,0.059,67.726,-0.068
COSUSDT,2025-01-10 00:00:00+09:00,0.006926,0.007008,0.006883,0.007008,978560.0,92988220.0,0.0001,-0.214,115.069,-1.999
COTIUSDT,2025-01-10 00:00:00+09:00,0.10707,0.10873,0.10637,0.10844,556808.0,46150572.0,0.0001,-0.678,164.966,-0.516
COWUSDT,2025-01-10 00:00:00+09:00,0.6995,0.7133,0.6962,0.7132,299852.0,7734610.0,0.0001,-0.917,46.846,5.325
CROUSDT,2025-01-10 00:00:00+09:00,0.13685,0.13925,0.13632,0.13925,1153727.0,62224331.0,1.5e-05,-0.372,74.541,-0.061
CRVUSDT,2025-01-10 00:00:00+09:00,0.8052,0.8243,0.7989,0.8237,1474117.5,63658853.6,0.0001,-0.266,42.675,1.365
CTCUSDT,2025-01-10 00:00:00+09:00,1.03245,1.05015,1.03025,1.0478,330472.0,5921672.0,-0.000336,0.489,15.022,0.741
CTKUSDT,2025-01-10 00:00:00+09:00,0.7306,0.7425,0.7293,0.7417,30695.6,2366427.4,5e-05,-1.014,56.471,0.355
CTSIUSDT,2025-01-10 00:00:00+09:00,0.14369,0.14585,0.14318,0.14581,115331.0,10663709.0,0.0001,-0.586,196.168,-1.663
CVCUSDT,2025-01-10 00:00:00+09:00,0.17464,0.17824,0.17412,0.17775,1433140.0,27320529.0,0.0001,-0.045,46.375,0.915
CVXUSDT,2025-01-10 00:00:00+09:00,4.161,4.248,4.141,4.24,63311.03,1578290.44,0.001051,-3.877,61.75,4.001
CYBERUSDT,2025-01-10 00:00:00+09:00,3.042,3.086,3.024,3.086,14335.5,1141108.1,0.0001,-0.867,99.484,1.076
DASHUSDT,2025-01-10 00:00:00+09:00,36.56,36.94,36.36,36.94,418.5,140780.60999999,0.0001,0.0,31.189,-0.634
DATAUSDT,2025-01-10 00:00:00+09:00,0.04417,0.04488,0.04406,0.04487,332790.0,9803110.0,0.0001,-1.579,16.644,0.702
DBRUSDT,2025-01-10 00:00:00+09:00,0.032,0.03247,0.03182,0.03243,1882900.0,63929070.0,0.0001,-1.038,131.548,-3.74
DEEPUSDT,2025-01-10 00:00:00+09:00,0.14555,0.14775,0.14515,0.14709,3092430.0,100546280.0,6.1e-05,-0.346,-2.771,1.811
DEGENUSDT,2025-01-10 00:00:00+09:00,0.009933,0.010041,0.00988,0.010031,17417910.0,805810430.0,0.0001,-0.368,61.445,0.217
DENTUSDT,2025-01-10 00:00:00+09:00,0.0012321,0.0012506,0.0012244,0.0012506,14744300.0,1019981200.0,0.0001,-0.919,16.045,0.838
DEXEUSDT,2025-01-10 00:00:00+09:00,14.588,14.666,14.474,14.609,9985.3,202633.2,0.0001,-1.656,-33.955,-0.32
DGBUSDT,2025-01-10 00:00:00+09:00,0.012064,0.012271,0.012002,0.012268,4957790.0,165325360.0,0.0001,-0.559,5.797,-3.392
DODOUSDT,2025-01-10 00:00:00+09:00,0.13783,0.14071,0.13746,0.14049,49427.0,11330808.0,0.0001,-0.889,-71.131,0.875
