symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate
ORBSUSDT,2025-01-10 00:00:00+09:00,0.03047,0.03104,0.03029,0.03104,3048690.0,113123010.0,0.0005,3.952,-4.999,0.478
ORCAUSDT,2025-01-10 00:00:00+09:00,3.44,3.479,3.421,3.479,22266.3,528920.0,0.0001,2.777,562.153,-10.281
ORDERUSDT,2025-01-10 00:00:00+09:00,0.231,0.2385,0.23,0.2375,1156011.0,13627367.0,0.0001,3.802,174.018,3.213
ORDIUSDT,2025-01-10 00:00:00+09:00,23.524,23.775,23.377,23.775,42625.62,1694639.46,0.0001,1.925,232.41,-0.809
OSMOUSDT,2025-01-10 00:00:00+09:00,0.4633,0.468,0.4613,0.468,70439.0,2853786.0,0.0001,2.117,228.09,1.909
OXTUSDT,2025-01-10 00:00:00+09:00,0.11111,0.11305,0.11072,0.11294,518840.0,16320670.0,0.0001,2.384,82.506,-0.189
PAXGUSDT,2025-01-10 00:00:00+09:00,2678.0,2679.0,2676.0,2678.0,10.361,1185.48399999,0.0001,0.075,93.791,0.199
PEAQUSDT,2025-01-10 00:00:00+09:00,0.502,0.5051,0.5016,0.5039,163625.0,9629624.0,0.0001,1.185,397.45,0.907
PENDLEUSDT,2025-01-10 00:00:00+09:00,3.998,4.066,3.9734,4.0657,103447.0,3780334.0,-1.7e-05,3.067,439.494,2.309
PENGUSDT,2025-01-10 00:00:00+09:00,0.0861,0.0872,0.0855,0.0872,191828.0,18402211.0,0.0001,2.108,355.817,-3.302
PENGUUSDT,2025-01-10 00:00:00+09:00,0.03236,0.03326,0.03217,0.03304,96457700.0,1109135620.0,5e-05,3.932,138.436,-2.889
PEOPLEUSDT,2025-01-10 00:00:00+09:00,0.03774,0.03817,0.0375,0.03816,4318693.0,183647522.0,0.0001,2.636,302.021,1.447
PERPUSDT,2025-01-10 00:00:00+09:00,0.6875,0.6987,0.6841,0.6987,16682.0,3458404.0,0.0001,2.856,172.352,0.48
PHAUSDT,2025-01-10 00:00:00+09:00,0.2962,0.30385,0.29422,0.3029,900637.0,16488917.0,0.0001,3.683,102.957,-2.457
PHBUSDT,2025-01-10 00:00:00+09:00,1.4085,1.4312,1.4043,1.4291,10015.0,1176533.0,0.0001,2.636,933.079,-3.014
PIRATEUSDT,2025-01-10 00:00:00+09:00,0.1359,0.1374,0.1354,0.1374,77679.0,10167470.0,0.0001,2.08,165.801,-0.746
PIXELUSDT,2025-01-10 00:00:00+09:00,0.1393,0.1414,0.1385,0.1413,287122.0,24823821.0,0.0001,2.614,259.573,0.027
PNUTUSDT,2025-01-10 00:00:00+09:00,0.5437,0.5543,0.5395,0.5535,2931403.0,37593738.0,0.0001,3.846,199.154,-1.3
POLUSDT,2025-01-10 00:00:00+09:00,0.4511,0.4563,0.4491,0.4563,1411193.0,65583630.0,0.0001,2.378,136.43,0.804
POLYXUSDT,2025-01-10 00:00:00+09:00,0.2852,0.2903,0.2832,0.2903,448253.0,8091017.0,0.0001,3.053,11.773,1.247
PONKEUSDT,2025-01-10 00:00:00+09:00,0.26681,0.27091,0.26562,0.27066,534826.0,22482704.0,0.000119,3.773,200.06,1.477
POPCATUSDT,2025-01-10 00:00:00+09:00,0.534,0.5512,0.5314,0.5505,6829991.0,171728004.0,0.0001,4.957,95.37,-0.358
PORTALUSDT,2025-01-10 00:00:00+09:00,0.2734,0.2776,0.2721,0.2776,124458.1,9566078.8,5.1e-05,2.435,257.902,-4.383
POWRUSDT,2025-01-10 00:00:00+09:00,0.2971,0.3025,0.2966,0.302,672821.0,12031639.0,0.0001,2.477,-25.009,-1.75
PRCLUSDT,2025-01-10 00:00:00+09:00,0.2541,0.2593,0.2525,0.2593,338486.0,13563257.0,0.0001,4.137,461.198,-0.144
PRIMEUSDT,2025-01-10 00:00:00+09:00,12.85,13.162,12.698,13.145,36003.9,403282.2,0.0001,0.076,114.619,-1.634
PROMUSDT,2025-01-10 00:00:00+09:00,5.372,5.424,5.357,5.424,2984.3,139285.9,0.0001,1.232,49.783,-2.525
PROSUSDT,2025-01-10 00:00:00+09:00,0.4843,0.491,0.4834,0.4908,111475.0,1193117.0,0.0001,0.533,-22.091,0.807
PUFFERUSDT,2025-01-10 00:00:00+09:00,0.6691,0.681,0.6672,0.6807,423267.0,13159307.0,0.0001,4.003,73.673,-1.271
PYRUSDT,2025-01-10 00:00:00+09:00,2.836,2.874,2.823,2.874,2569.0,278380.0,0.0001,2.205,295.681,-2.25
PYTHUSDT,2025-01-10 00:00:00+09:00,0.3271,0.3312,0.3257,0.3311,716007.0,51985289.0,3.7e-05,3.018,684.519,7.979
QIUSDT,2025-01-10 00:00:00+09:00,0.01464,0.01487,0.01457,0.01484,846720.0,38884100.0,0.0001,1.783,159.399,-1.876
QNTUSDT,2025-01-10 00:00:00+09:00,101.62,102.9,101.1,102.78,546.31,44415.6,7.1e-05,2.035,179.647,-0.51
QTUMUSDT,2025-01-10 00:00:00+09:00,3.135,3.189,3.118,3.184,14584.3,1967847.0,0.0001,2.61,10.24,-1.039
QUICKUSDT,2025-01-10 00:00:00+09:00,0.04012,0.04067,0.04,0.04067,79560.0,9396130.0,0.0001,2.263,308.891,0.319
RADUSDT,2025-01-10 00:00:00+09:00,1.222,1.227,1.214,1.227,7604.3,946242.7,0.0001,0.905,31.479,-1.498
RAREUSDT,2025-01-10 00:00:00+09:00,0.1013,0.1027,0.1009,0.1027,469925.0,20099348.0,0.000704,2.393,116.421,0.001
RAYDIUMUSDT,2025-01-10 00:00:00+09:00,4.8898,4.9402,4.8659,4.9402,10053.3,1555641.7,0.0001,3.336,73.665,-0.038
RDNTUSDT,2025-01-10 00:00:00+09:00,0.05354,0.05439,0.05329,0.05439,732527.0,40652653.0,-0.000407,3.109,284.733,-0.951
REEFUSDT,2025-01-10 00:00:00+09:00,0.000948,0.000963,0.000942,0.000962,77210620.0,6552521190.0,0.0002,2.778,241.18,-0.253
RENDERUSDT,2025-01-10 00:00:00+09:00,7.08,7.178,7.044,7.176,152947.5,3961353.7,-5.3e-05,3.341,274.394,0.017
RENUSDT,2025-01-10 00:00:00+09:00,0.02942,0.03006,0.02922,0.03006,497972.2,49085916.0,0.0001,2.594,-9.441,-1.861
REQUSDT,2025-01-10 00:00:00+09:00,0.11707,0.11844,0.11648,0.11844,148294.0,6903496.0,0.0001,1.648,146.509,0.582
REXUSDT,2025-01-10 00:00:00+09:00,0.03724,0.03763,0.03596,0.03763,6850400.0,19525600.0,0.0001,0.32,-51.499,-5.038
REZUSDT,2025-01-10 00:00:00+09:00,0.03083,0.03128,0.03067,0.03128,554375.0,55344257.0,0.0001,2.423,347.69,-3.578
RIFSOLUSDT,2025-01-10 00:00:00+09:00,0.02984,0.0309,0.02974,0.03084,5536261.0,169214103.0,0.0001,4.791,182.485,-2.692
RIFUSDT,2025-01-10 00:00:00+09:00,0.09317,0.0946,0.09276,0.0946,278224.0,8044366.0,0.0001,2.094,565.014,-4.679
RLCUSDT,2025-01-10 00:00:00+09:00,2.0206,2.0511,2.0136,2.0493,4543.8,592206.3,0.0001,2.204,67.214,-0.249
RONUSDT,2025-01-10 00:00:00+09:00,1.79,1.82,1.784,1.82,27742.2,1562176.8,-9.4e-05,1.904,195.524,0.301
ROSEUSDT,2025-01-10 00:00:00+09:00,0.07429,0.07531,0.07387,0.07531,720912.0,78325455.0,6.1e-05,2.826,69.525,0.218
RPLUSDT,2025-01-10 00:00:00+09:00,10.425,10.6,10.39,10.595,1150.03,80083.09,-5.2e-05,2.466,171.681,1.555
RSRUSDT,2025-01-10 00:00:00+09:00,0.012858,0.013053,0.012783,0.013041,9997730.0,554770340.0,-3.6e-05,3.213,194.353,-0.077
RSS3USDT,2025-01-10 00:00:00+09:00,0.11616,0.11723,0.11546,0.11711,123287.0,10409654.0,0.0001,2.405,100.055,0.909
RUNEUSDT,2025-01-10 00:00:00+09:00,3.585,3.631,3.558,3.63,342183.6,8035712.6,1e-06,1.368,247.718,6.466
RVNUSDT,2025-01-10 00:00:00+09:00,0.01943,0.01973,0.01936,0.01973,867780.0,168813701.0,0.0001,2.334,170.163,-1.968
SAFEUSDT,2025-01-10 00:00:00+09:00,0.9472,0.96,0.9433,0.9591,51953.7,3087378.8,6.1e-05,4.227,78.686,0.126
SAGAUSDT,2025-01-10 00:00:00+09:00,1.2547,1.2687,1.2481,1.2687,111379.7,3222372.8,0.0001,2.496,311.18,-2.036
SANDUSDT,2025-01-10 00:00:00+09:00,0.5777,0.5901,0.5761,0.5901,2846092.0,48434747.0,2.2e-05,1.531,72.341,0.032
SCAUSDT,2025-01-10 00:00:00+09:00,0.2166,0.2209,0.2159,0.2208,95455.0,2770603.29999999,0.0001,3.081,372.146,-0.427
SCRTUSDT,2025-01-10 00:00:00+09:00,0.4297,0.4341,0.4272,0.4341,163762.8,3418095.9,0.0001,2.406,140.815,-2.421
SCRUSDT,2025-01-10 00:00:00+09:00,0.816,0.824,0.812,0.824,182105.1,8997733.4,0.0001,2.36,105.614,0.102
SCUSDT,2025-01-10 00:00:00+09:00,0.005963,0.006017,0.005921,0.006007,15082900.0,510688950.0,0.000458,2.842,13.213,-4.137
SDUSDT,2025-01-10 00:00:00+09:00,1.1614,1.1709,1.1557,1.1707,27607.0,1145419.0,0.0001,2.955,132.947,-3.391
SEIUSDT,2025-01-10 00:00:00+09:00,0.376,0.3812,0.3737,0.3811,2987493.0,123203010.0,4e-05,2.722,250.817,-1.592
SENDUSDT,2025-01-10 00:00:00+09:00,2.4079,2.4527,2.3907,2.4464,47417.0,1013865.0,0.0001,3.071,116.807,-0.758
SFPUSDT,2025-01-10 00:00:00+09:00,0.6736,0.6813,0.6722,0.6813,14035.3,4338950.5,0.0001,2.159,320.52,-0.459
SHIB1000USDT,2025-01-10 00:00:00+09:00,0.020885,0.021266,0.020798,0.021261,78618560.0,2126317650.0,0.0001,3.344,290.798,1.455
SILLYUSDT,2025-01-10 00:00:00+09:00,0.00738,0.00749,0.00735,0.00748,2913727.0,169861776.0,0.0001,1.218,321.865,-6.05
SKLUSDT,2025-01-10 00:00:00+09:00,0.0436,0.04424,0.04338,0.04423,463445.0,39153904.0,0.0001,2.598,2.993,-0.514
SLERFUSDT,2025-01-10 00:00:00+09:00,0.151,0.1525,0.1503,0.1524,328136.0,19650669.0,0.0001,2.488,202.552,-2.945
SLFUSDT,2025-01-10 00:00:00+09:00,0.2776,0.2793,0.2761,0.2784,51905.0,4272541.0,1.3e-05,1.126,158.943,0.385
SLPUSDT,2025-01-10 00:00:00+09:00,0.003416,0.003472,0.003403,0.003472,6114380.0,668033530.0,0.0001,2.692,359.046,0.632
SNTUSDT,2025-01-10 00:00:00+09:00,0.04417,0.04473,0.04405,0.04473,1692010.0,73065540.0,-0.000841,2.615,-19.126,-2.529
SNXUSDT,2025-01-10 00:00:00+09:00,1.77,1.8,1.758,1.8,66443.7,4609607.2,0.0001,2.389,419.004,0.97
SOLOUSDT,2025-01-10 00:00:00+09:00,0.4604,0.4679,0.4591,0.4659,76188.0,2454805.0,0.0001,3.007,119.667,-4.185
SOLUSDT,2025-01-10 00:00:00+09:00,188.7,190.05,187.8,190.0,190140.8,5325064.5,0.0001,2.492,165.722,2.992
SONICUSDT,2025-01-10 00:00:00+09:00,0.7524,0.7626,0.7441,0.7614,4432273.0,26642677.0,5e-05,1.71,2.568,-5.311
SPECUSDT,2025-01-10 00:00:00+09:00,8.061,8.175,8.027,8.174,5081.3,599329.26,-0.001778,2.341,90.353,-1.075
SPELLUSDT,2025-01-10 00:00:00+09:00,0.0007278,0.0007371,0.0007242,0.0007371,26627880.0,1468138190.0,0.0001,2.389,396.324,-3.616
SPXUSDT,2025-01-10 00:00:00+09:00,1.165,1.1864,1.1616,1.1789,859538.0,14337557.0,-0.000504,-0.203,43.639,2.734
SSVUSDT,2025-01-10 00:00:00+09:00,20.04,20.22,19.91,20.21,2682.07,122875.09,0.0001,2.485,240.432,1.522
STEEMUSDT,2025-01-10 00:00:00+09:00,0.2891,0.2937,0.288,0.2907,3530350.0,35745259.0,0.0001,0.973,-37.112,-2.603
STGUSDT,2025-01-10 00:00:00+09:00,0.4164,0.4206,0.4123,0.4188,1664036.3,13650719.1,0.0001,1.159,-37.461,-2.275
STMXUSDT,2025-01-10 00:00:00+09:00,0.006092,0.0064,0.006092,0.006337,202082430.0,568131560.0,0.0001,5.899,-6.332,-2.716
STORJUSDT,2025-01-10 00:00:00+09:00,0.5281,0.543,0.5276,0.5423,499713.3,11387739.3,0.0001,3.69,5.148,-0.314
