symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate,volume_spike_flag
SAGAUSDT,2025-01-16 23:00:00+09:00,1.3974,1.4007,1.3898,1.4006,75952.2,0.0,0.001027,-0.997,-58.445,0.0,False
SANDUSDT,2025-01-16 23:00:00+09:00,0.6219,0.6268,0.6206,0.6262,730415.0,0.0,0.0001,2.037,-77.756,0.0,False
SCAUSDT,2025-01-16 23:00:00+09:00,0.2423,0.2423,0.2402,0.2422,36376.2,0.0,0.0001,-0.411,-81.096,0.0,False
SCRTUSDT,2025-01-16 23:00:00+09:00,0.4375,0.4389,0.4348,0.4389,32065.9,0.0,0.0001,-0.454,-84.95,0.0,False
SCRUSDT,2025-01-16 23:00:00+09:00,0.8225,0.8246,0.8184,0.824,29193.0,0.0,0.000211,-0.278,-75.388,0.0,False
SCUSDT,2025-01-16 23:00:00+09:00,0.005993,0.006015,0.005971,0.00601,4775380.0,0.0,5e-05,-0.579,-70.583,0.0,False
SDUSDT,2025-01-16 23:00:00+09:00,1.2068,1.2081,1.2006,1.2048,9672.0,0.0,0.0001,-2.878,-88.806,0.0,False
SEIUSDT,2025-01-16 23:00:00+09:00,0.4081,0.4117,0.4064,0.4117,1827571.0,0.0,0.000469,1.755,-86.454,0.0,False
SENDUSDT,2025-01-16 23:00:00+09:00,2.3184,2.3255,2.3021,2.3203,13277.0,0.0,0.0001,-0.727,-63.186,0.0,False
SFPUSDT,2025-01-16 23:00:00+09:00,0.7226,0.7241,0.72,0.723,8785.8,0.0,0.0001,-0.29,-88.675,0.0,False
SHIB1000USDT,2025-01-16 23:00:00+09:00,0.022289,0.022383,0.022133,0.022383,81839070.0,0.0,0.000127,0.743,-44.787,0.0,False
SILLYUSDT,2025-01-16 23:00:00+09:00,0.0083,0.00845,0.00825,0.00842,1079687.0,0.0,0.00029,1.568,-79.851,0.0,False
SKLUSDT,2025-01-16 23:00:00+09:00,0.04638,0.0467,0.0462,0.0467,373799.0,0.0,0.0001,0.799,-51.627,0.0,False
SLERFUSDT,2025-01-16 23:00:00+09:00,0.1622,0.163,0.161,0.1629,110084.0,0.0,0.000549,-1.333,-95.828,0.0,False
SLFUSDT,2025-01-16 23:00:00+09:00,0.2713,0.2736,0.2702,0.2735,26927.0,0.0,0.0001,-0.726,-80.127,0.0,False
SLPUSDT,2025-01-16 23:00:00+09:00,0.003592,0.003607,0.003575,0.003607,4350570.0,0.0,0.0001,0.614,-50.974,0.0,False
SNTUSDT,2025-01-16 23:00:00+09:00,0.04865,0.0488,0.04838,0.04872,1660590.0,0.0,-0.00064,0.849,-87.861,0.0,False
SNXUSDT,2025-01-16 23:00:00+09:00,1.881,1.888,1.871,1.888,40379.8,0.0,0.0001,-0.211,-61.797,0.0,False
SOLOUSDT,2025-01-16 23:00:00+09:00,0.5996,0.6084,0.599,0.6043,140799.0,0.0,0.0001,3.229,-59.715,0.0,False
SOLUSDT,2025-01-16 23:00:00+09:00,209.81,210.71,208.47,210.56,150613.4,0.0,0.000395,-0.96,-92.811,0.0,False
SONICUSDT,2025-01-16 23:00:00+09:00,0.7052,0.7066,0.6981,0.7041,794907.0,0.0,-0.0066,-1.442,-77.505,0.0,False
SPECUSDT,2025-01-16 23:00:00+09:00,7.817,7.84,7.761,7.805,4511.71,0.0,0.000196,-1.04,-72.063,0.0,False
SPELLUSDT,2025-01-16 23:00:00+09:00,0.0007506,0.000754,0.0007466,0.000754,12117060.0,0.0,0.0001,-0.08,-84.075,0.0,False
SPXUSDT,2025-01-16 23:00:00+09:00,1.0053,1.0137,0.9952,1.0137,612364.0,0.0,0.001825,-2.058,-50.99,0.0,False
SSVUSDT,2025-01-16 23:00:00+09:00,20.935,21.035,20.835,21.035,1449.31,0.0,0.0001,0.0,-48.133,0.0,False
STEEMUSDT,2025-01-16 23:00:00+09:00,0.2573,0.2577,0.2558,0.2574,344912.0,0.0,0.000582,-0.733,-81.273,0.0,False
STGUSDT,2025-01-16 23:00:00+09:00,0.3944,0.395,0.3917,0.3947,392376.2,0.0,-0.000155,-0.604,-57.242,0.0,False
STMXUSDT,2025-01-16 23:00:00+09:00,0.006153,0.006162,0.006119,0.006157,15795970.0,0.0,0.000388,-0.901,-70.636,0.0,False
STORJUSDT,2025-01-16 23:00:00+09:00,0.5176,0.5202,0.5158,0.5202,291885.0,0.0,0.000119,0.483,-19.781,0.0,False
STPTUSDT,2025-01-16 23:00:00+09:00,0.07388,0.07423,0.07363,0.07423,1114820.0,0.0,0.0001,0.04,-70.116,0.0,False
STRKUSDT,2025-01-16 23:00:00+09:00,0.4311,0.4321,0.4284,0.4319,428762.8,0.0,0.000581,-0.185,-72.866,0.0,False
STXUSDT,2025-01-16 23:00:00+09:00,1.5679,1.5742,1.5614,1.5742,180847.4,0.0,0.000236,0.517,-79.055,0.0,False
SUIUSDT,2025-01-16 23:00:00+09:00,4.6917,4.7388,4.6687,4.736,1573480.0,0.0,0.000423,1.344,-73.748,0.0,False
SUNDOGUSDT,2025-01-16 23:00:00+09:00,0.08031,0.08069,0.07971,0.08065,907102.0,0.0,0.00033,0.662,-83.644,0.0,False
SUNUSDT,2025-01-16 23:00:00+09:00,0.023232,0.02331,0.023151,0.02331,292170.0,0.0,0.000954,0.306,-83.698,0.0,False
SUPERUSDT,2025-01-16 23:00:00+09:00,1.2656,1.2708,1.2568,1.2708,14075.0,0.0,0.000854,1.591,-80.905,0.0,False
SUSDT,2025-01-16 23:00:00+09:00,0.7916,0.796,0.7851,0.7945,498482.0,0.0,0.0001,-2.766,-81.185,0.0,False
SUSHIUSDT,2025-01-16 23:00:00+09:00,1.6223,1.6295,1.6117,1.6249,56528.5,0.0,0.0001,0.601,-83.101,0.0,False
SWARMSUSDT,2025-01-16 23:00:00+09:00,0.18604,0.18783,0.18261,0.18772,8926395.0,0.0,0.0001,-8.541,-68.566,0.0,False
SWEATUSDT,2025-01-16 23:00:00+09:00,0.008004,0.008028,0.007967,0.007988,425480.0,0.0,0.0001,-2.18,-91.483,0.0,False
SWELLUSDT,2025-01-16 23:00:00+09:00,0.02816,0.02829,0.02796,0.02827,844140.0,0.0,2.8e-05,1.145,-86.231,0.0,False
SXPUSDT,2025-01-16 23:00:00+09:00,0.3409,0.3419,0.3394,0.3419,126952.0,0.0,0.000358,0.382,-61.998,0.0,False
SYNUSDT,2025-01-16 23:00:00+09:00,0.6521,0.6535,0.6471,0.653,78932.0,0.0,0.000453,-0.654,-86.994,0.0,False
SYSUSDT,2025-01-16 23:00:00+09:00,0.1096,0.1097,0.1089,0.1095,68214.0,0.0,0.0001,-0.273,-58.339,0.0,False
TAIKOUSDT,2025-01-16 23:00:00+09:00,1.4327,1.4384,1.4279,1.4384,61752.7,0.0,0.000891,-0.367,-86.684,0.0,False
TAIUSDT,2025-01-16 23:00:00+09:00,0.32556,0.32894,0.32341,0.3288,221058.0,0.0,0.0001,1.998,-87.24,0.0,False
TAOUSDT,2025-01-16 23:00:00+09:00,461.61,462.04,456.8,459.79,1594.99,0.0,0.000689,1.059,-54.071,0.0,False
THETAUSDT,2025-01-16 23:00:00+09:00,2.4444,2.461,2.4375,2.458,64115.2,0.0,0.0001,1.882,-79.892,0.0,False
THEUSDT,2025-01-16 23:00:00+09:00,1.088,1.0903,1.0794,1.0875,16847.0,0.0,0.0001,-1.307,-72.438,0.0,False
TIAUSDT,2025-01-16 23:00:00+09:00,4.999,5.03,4.973,5.029,197917.6,0.0,0.000636,0.379,-80.399,0.0,False
TLMUSDT,2025-01-16 23:00:00+09:00,0.012164,0.012211,0.012104,0.012198,707022.0,0.0,0.0001,-0.611,-63.88,0.0,False
TNSRUSDT,2025-01-16 23:00:00+09:00,0.4046,0.4066,0.4011,0.4066,36393.5,0.0,0.0001,1.879,-78.074,0.0,False
TOKENUSDT,2025-01-16 23:00:00+09:00,0.0525,0.05257,0.05202,0.05231,581670.0,0.0,0.000381,-0.438,-79.718,0.0,False
TONUSDT,2025-01-16 23:00:00+09:00,5.5452,5.556,5.5269,5.556,61082.1,0.0,0.000374,0.334,-79.537,0.0,False
TRBUSDT,2025-01-16 23:00:00+09:00,59.37,59.56,59.02,59.54,2755.01,0.0,5e-05,0.067,-67.964,0.0,False
TROYUSDT,2025-01-16 23:00:00+09:00,0.002857,0.002866,0.002838,0.002866,9336500.0,0.0,0.0001,-0.313,-82.085,0.0,False
TRUUSDT,2025-01-16 23:00:00+09:00,0.08029,0.08041,0.07977,0.0804,94221.0,0.0,0.0001,0.412,-80.113,0.0,False
TRXUSDT,2025-01-16 23:00:00+09:00,0.23921,0.24029,0.23841,0.24029,1575999.0,0.0,0.0001,0.607,-82.282,0.0,False
TUSDT,2025-01-16 23:00:00+09:00,0.02991,0.02995,0.02974,0.02995,481720.0,0.0,0.0001,-0.133,-81.26,0.0,False
TWTUSDT,2025-01-16 23:00:00+09:00,1.2171,1.2179,1.2091,1.215,39892.8,0.0,0.000107,-1.051,-48.644,0.0,False
UMAUSDT,2025-01-16 23:00:00+09:00,2.567,2.569,2.551,2.568,6026.4,0.0,5e-05,0.078,-51.442,0.0,False
UNIUSDT,2025-01-16 23:00:00+09:00,14.352,14.41,14.274,14.407,51862.7,0.0,0.000189,0.678,-89.397,0.0,False
UROUSDT,2025-01-16 23:00:00+09:00,0.02583,0.02586,0.02499,0.02537,4066070.0,0.0,0.0001,-4.3,-57.366,0.0,False
USDCUSDT,2025-01-16 23:00:00+09:00,1.0,1.0001,1.0,1.0001,6392.0,0.0,0.000126,0.01,-78.041,0.0,False
USDEUSDT,2025-01-16 23:00:00+09:00,0.9998,0.9999,0.9994,0.9994,3694.0,0.0,-1.1e-05,-0.04,-28.439,0.0,False
USTCUSDT,2025-01-16 23:00:00+09:00,0.01881,0.01883,0.01872,0.01877,508270.0,0.0,0.000843,-0.266,-53.465,0.0,False
USUALUSDT,2025-01-16 23:00:00+09:00,0.5444,0.5463,0.5383,0.544,701507.0,0.0,0.0001,-1.805,-79.861,0.0,False
UXLINKUSDT,2025-01-16 23:00:00+09:00,1.1845,1.1855,1.1759,1.1851,249221.0,0.0,0.000483,-0.152,-76.31,0.0,False
VANAUSDT,2025-01-16 23:00:00+09:00,12.318,12.349,12.241,12.345,10915.4,0.0,0.0001,-0.819,-86.653,0.0,False
VANRYUSDT,2025-01-16 23:00:00+09:00,0.10378,0.10411,0.10329,0.10407,205394.0,0.0,0.0001,0.765,-61.312,0.0,False
VELODROMEUSDT,2025-01-16 23:00:00+09:00,0.13424,0.13463,0.13333,0.13459,235733.0,0.0,0.0001,-1.349,-6.609,0.0,False
VELOUSDT,2025-01-16 23:00:00+09:00,0.037362,0.037362,0.03677,0.03698,6279970.0,0.0,0.0001,-0.554,-62.367,0.0,False
VETUSDT,2025-01-16 23:00:00+09:00,0.04979,0.05022,0.04956,0.05021,4237784.0,0.0,0.000136,3.164,-54.289,0.0,False
VIDTUSDT,2025-01-16 23:00:00+09:00,0.02866,0.02872,0.02851,0.02872,649260.0,0.0,0.0001,0.807,-91.734,0.0,False
VIRTUALUSDT,2025-01-16 23:00:00+09:00,3.5934,3.6176,3.5535,3.6152,781546.0,0.0,0.0001,-3.543,-77.32,0.0,False
VOXELUSDT,2025-01-16 23:00:00+09:00,0.1642,0.1649,0.1637,0.1649,31409.0,0.0,0.0001,0.0,-38.426,0.0,False
VRAUSDT,2025-01-16 23:00:00+09:00,0.004324,0.004355,0.004295,0.004313,7636300.0,0.0,0.0001,0.889,-72.184,0.0,False
VRUSDT,2025-01-16 23:00:00+09:00,0.02223,0.02444,0.02145,0.0221,153782420.0,0.0,0.0001,8.706,-31.668,0.0,False
VTHOUSDT,2025-01-16 23:00:00+09:00,0.002601,0.00261,0.002592,0.00261,4810500.0,0.0,0.0001,0.617,-60.94,0.0,False
WAVESUSDT,2025-01-16 23:00:00+09:00,1.846,1.847,1.8355,1.8445,57676.2,0.0,0.0001,0.326,-73.337,0.0,False
WAXPUSDT,2025-01-16 23:00:00+09:00,0.0462,0.04632,0.04598,0.0463,580870.0,0.0,0.000475,-0.28,-54.658,0.0,False
WIFUSDT,2025-01-16 23:00:00+09:00,1.7893,1.8027,1.7691,1.7993,3923314.0,0.0,0.000729,1.164,-58.238,0.0,False
