symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate
SCRTUSDT,2025-01-04 17:30:00+09:00,0.5467,0.5476,0.5413,0.5418,109328.3,4783396.59999999,0.0001,-2.711,93.186,0.176
SCRUSDT,2025-01-04 17:30:00+09:00,1.025,1.029,1.023,1.023,46833.7,7851965.2,0.0001,-1.064,10.224,-0.249
SCUSDT,2025-01-04 17:30:00+09:00,0.00578,0.005793,0.005768,0.00577,980700.0,470327780.0,0.00048,-1.046,18.616,-0.882
SDUSDT,2025-01-04 17:30:00+09:00,1.2029,1.2055,1.1913,1.1949,21664.0,1719723.0,0.0001,-1.662,26.208,0.194
SEIUSDT,2025-01-04 17:30:00+09:00,0.4574,0.4599,0.4571,0.4572,758893.0,134240579.0,0.0001,-1.253,33.514,0.033
SENDUSDT,2025-01-04 17:30:00+09:00,2.4951,2.5197,2.494,2.4972,14839.0,1206150.0,0.0001,0.402,37.568,2.202
SFPUSDT,2025-01-04 17:30:00+09:00,0.7452,0.7459,0.7429,0.7432,6266.4,4321412.3,0.0001,-0.946,-6.683,0.206
SHIB1000USDT,2025-01-04 17:30:00+09:00,0.024316,0.024406,0.024258,0.024283,13247610.0,2189032850.0,0.0001,-0.659,13.863,-0.014
SILLYUSDT,2025-01-04 17:30:00+09:00,0.01107,0.01114,0.01101,0.01101,7493077.0,172060060.0,0.0001,-2.653,5.018,-0.593
SKLUSDT,2025-01-04 17:30:00+09:00,0.05397,0.05411,0.05379,0.05382,72833.0,36876590.0,0.0001,-1.211,34.001,0.498
SLERFUSDT,2025-01-04 17:30:00+09:00,0.1891,0.1895,0.1886,0.1887,75068.0,18481452.0,0.0001,-1.101,18.528,-0.875
SLFUSDT,2025-01-04 17:30:00+09:00,0.3411,0.3414,0.3395,0.3397,10806.0,4238694.0,0.0001,-0.673,113.728,2.364
SLPUSDT,2025-01-04 17:30:00+09:00,0.004079,0.004096,0.004079,0.004079,896330.0,693875490.0,0.0001,-1.019,35.577,0.206
SNTUSDT,2025-01-04 17:30:00+09:00,0.04579,0.04588,0.04558,0.04559,421030.0,68830100.0,5.8e-05,-1.171,-9.975,-0.445
SNXUSDT,2025-01-04 17:30:00+09:00,2.167,2.174,2.162,2.162,6139.4,4842623.59999999,0.0001,-1.233,53.392,0.037
SOLOUSDT,2025-01-04 17:30:00+09:00,0.4988,0.5012,0.4952,0.4962,167451.0,3372239.0,0.0001,-1.587,-15.772,0.188
SOLUSDT,2025-01-04 17:30:00+09:00,215.93,216.23,215.47,215.7,29219.6,5119883.2,0.0001,-0.438,105.635,-0.211
SPECUSDT,2025-01-04 17:30:00+09:00,10.932,10.944,10.908,10.908,723.33,686062.81,-0.001278,-1.231,145.312,-0.017
SPELLUSDT,2025-01-04 17:30:00+09:00,0.0008145,0.0008168,0.0008132,0.0008132,5809970.0,1360557290.0,0.0001,-1.562,111.63,-0.821
SPXUSDT,2025-01-04 17:30:00+09:00,1.2594,1.2649,1.2545,1.2558,334624.0,14570374.0,-0.002433,-0.931,8.081,-8.785
SSVUSDT,2025-01-04 17:30:00+09:00,25.86,25.975,25.76,25.775,1422.2,113188.81,0.0001,-1.226,70.399,0.122
STEEMUSDT,2025-01-04 17:30:00+09:00,0.2848,0.2871,0.2822,0.2838,10327135.0,33281957.0,0.0001,1.648,84.636,8.19
STGUSDT,2025-01-04 17:30:00+09:00,0.464,0.4658,0.4616,0.4628,720511.5,16602274.8,0.0001,0.325,24.1,2.519
STMXUSDT,2025-01-04 17:30:00+09:00,0.005739,0.005756,0.005723,0.005724,10510020.0,540856640.0,0.0001,-1.361,-21.998,-3.259
STORJUSDT,2025-01-04 17:30:00+09:00,0.5197,0.5207,0.5186,0.5187,13076.1,10838895.4,0.0001,-0.879,-4.082,-0.163
STPTUSDT,2025-01-04 17:30:00+09:00,0.06341,0.06427,0.06307,0.06385,928650.0,41004300.0,0.0001,1.672,-60.032,1.83
STRKUSDT,2025-01-04 17:30:00+09:00,0.5167,0.5193,0.516,0.5162,221857.4,72353944.8,0.0001,-0.731,8.837,0.16
STXUSDT,2025-01-04 17:30:00+09:00,1.7234,1.7321,1.7211,1.7216,296000.3,18562387.3,0.0001,-1.114,87.857,0.003
SUIUSDT,2025-01-04 17:30:00+09:00,5.0456,5.0874,5.0418,5.0474,954190.0,44220320.0,-3e-06,0.173,24.939,0.332
SUNDOGUSDT,2025-01-04 17:30:00+09:00,0.1071,0.10748,0.1069,0.1069,489165.0,92124610.0,0.0001,-1.873,10.733,0.383
SUNUSDT,2025-01-04 17:30:00+09:00,0.026101,0.026179,0.02602,0.02602,643760.0,86902680.0,0.0001,-0.789,-45.548,-0.115
SUPERUSDT,2025-01-04 17:30:00+09:00,1.5604,1.5652,1.5581,1.5581,9079.0,7355184.0,0.0001,-1.542,135.282,-0.025
SUSHIUSDT,2025-01-04 17:30:00+09:00,1.7433,1.7477,1.7306,1.7329,159153.7,9197235.3,0.0001,-1.107,51.189,-0.205
SWEATUSDT,2025-01-04 17:30:00+09:00,0.007591,0.007609,0.007582,0.007582,777050.0,110048370.0,-0.000189,-0.525,83.971,-0.495
SWELLUSDT,2025-01-04 17:30:00+09:00,0.03501,0.03516,0.03493,0.03494,412240.0,126536740.0,0.0001,-1.132,25.396,-1.3
SXPUSDT,2025-01-04 17:30:00+09:00,0.3412,0.342,0.3406,0.3408,95830.5,17869214.0,-0.000148,-1.16,-19.77,-0.731
SYNUSDT,2025-01-04 17:30:00+09:00,0.6892,0.6935,0.6887,0.6921,22192.0,3228609.0,0.0001,-0.13,-30.298,-1.272
SYSUSDT,2025-01-04 17:30:00+09:00,0.1245,0.1247,0.1241,0.1241,30393.0,4420138.0,0.0001,-1.037,18.066,-0.921
TAIKOUSDT,2025-01-04 17:30:00+09:00,1.703,1.7096,1.7017,1.7019,31960.8,3878816.2,0.0001,-0.555,31.284,-0.436
TAIUSDT,2025-01-04 17:30:00+09:00,0.34472,0.34665,0.34463,0.34584,89941.0,19513289.0,0.0001,-1.442,36.116,-0.108
TAOUSDT,2025-01-04 17:30:00+09:00,565.41,565.52,563.59,564.0,360.673,136032.162,0.0001,-1.328,-27.061,-0.855
THETAUSDT,2025-01-04 17:30:00+09:00,2.492,2.5002,2.4846,2.4846,86991.2,5600959.2,0.0001,-1.228,3.864,-0.774
THEUSDT,2025-01-04 17:30:00+09:00,1.5275,1.5324,1.5184,1.5197,34786.0,2227845.0,0.0001,-1.113,-5.996,-0.053
TIAUSDT,2025-01-04 17:30:00+09:00,5.448,5.492,5.448,5.465,49905.2,17275794.8,-0.000426,-0.817,-16.585,-0.185
TLMUSDT,2025-01-04 17:30:00+09:00,0.014718,0.01475,0.014647,0.014668,4181581.0,71609201.0,0.0001,-1.821,416.75,4.628
TNSRUSDT,2025-01-04 17:30:00+09:00,0.49,0.4914,0.4879,0.488,20520.0,5109377.3,0.0001,-1.374,3.972,-0.282
TOKENUSDT,2025-01-04 17:30:00+09:00,0.06925,0.0694,0.06908,0.06908,95090.0,168656750.0,0.0001,-1.23,176.37,-0.289
TONUSDT,2025-01-04 17:30:00+09:00,5.7633,5.776,5.752,5.7522,23230.4,15123636.6,0.0001,-0.942,-11.586,-0.219
TRBUSDT,2025-01-04 17:30:00+09:00,67.42,67.62,67.32,67.6,2516.17,614888.81999999,0.000543,-1.299,-15.347,-0.511
TROYUSDT,2025-01-04 17:30:00+09:00,0.004339,0.004368,0.004335,0.004357,65043600.0,2170035000.0,0.0001,-0.752,-46.304,0.67
TRUUSDT,2025-01-04 17:30:00+09:00,0.09648,0.09672,0.0962,0.0962,86679.0,18100523.0,0.0001,-1.857,42.643,-0.168
TRXUSDT,2025-01-04 17:30:00+09:00,0.26814,0.26845,0.2678,0.26784,560706.0,196843932.0,0.0001,-0.379,30.884,0.046
TUSDT,2025-01-04 17:30:00+09:00,0.02981,0.02992,0.02972,0.02972,844950.0,41230600.0,0.0001,-1.328,-72.581,-1.495
TWTUSDT,2025-01-04 17:30:00+09:00,1.2586,1.2617,1.256,1.256,10379.6,7377041.1,0.0001,-1.017,-6.457,0.359
UMAUSDT,2025-01-04 17:30:00+09:00,3.212,3.214,3.181,3.186,21256.4,1651752.8,5e-05,-1.362,-6.281,-0.191
UNIUSDT,2025-01-04 17:30:00+09:00,14.9,14.929,14.818,14.826,61290.7,3664011.6,0.0001,-0.889,-22.558,-1.436
UROUSDT,2025-01-04 17:30:00+09:00,0.05962,0.05972,0.059,0.05908,741270.0,54885970.0,0.0001,-1.32,-61.971,2.024
USDCUSDT,2025-01-04 17:30:00+09:00,1.0004,1.0004,1.0003,1.0003,4548.5,6291616.8,0.0,0.0,323.104,0.044
USDEUSDT,2025-01-04 17:30:00+09:00,0.998,0.998,0.9979,0.9979,412.0,2577104.0,-0.000235,-0.01,-62.745,0.033
USTCUSDT,2025-01-04 17:30:00+09:00,0.02082,0.0209,0.02082,0.02082,267640.0,77619150.0,0.0001,-0.904,49.782,-0.125
USUALUSDT,2025-01-04 17:30:00+09:00,0.9808,0.9844,0.9787,0.9792,343092.0,40481413.0,0.0001,-1.33,19.651,0.201
UXLINKUSDT,2025-01-04 17:30:00+09:00,1.6624,1.6685,1.6574,1.6582,227029.0,14205663.0,-0.000658,-1.251,10.865,0.882
VANAUSDT,2025-01-04 17:30:00+09:00,17.115,17.212,17.106,17.14,20384.91,1323502.55,0.0001,-0.845,-7.853,1.788
VANRYUSDT,2025-01-04 17:30:00+09:00,0.13146,0.13203,0.13119,0.13128,240567.0,46247503.0,0.0001,-1.226,-33.615,-0.245
VELODROMEUSDT,2025-01-04 17:30:00+09:00,0.1783,0.17866,0.17773,0.17786,164773.0,19146156.0,0.0001,-1.55,-13.352,-0.464
VELOUSDT,2025-01-04 17:30:00+09:00,0.029796,0.029928,0.029666,0.029666,1027830.0,200191530.0,0.0001,-1.797,-72.852,-0.18
VETUSDT,2025-01-04 17:30:00+09:00,0.05132,0.05147,0.05119,0.05121,1470642.0,409352191.0,0.0001,-1.177,97.694,0.314
VIDTUSDT,2025-01-04 17:30:00+09:00,0.03431,0.03438,0.03424,0.03424,354860.0,34827960.0,0.0001,-1.411,-55.712,-0.492
VIRTUALUSDT,2025-01-04 17:30:00+09:00,4.2533,4.2604,4.2244,4.2342,430188.0,23443940.0,0.0001,-0.991,-3.363,-0.213
VOXELUSDT,2025-01-04 17:30:00+09:00,0.1968,0.1979,0.1961,0.1961,734471.0,4645456.0,0.0001,-0.406,447.585,44.381
VRAUSDT,2025-01-04 17:30:00+09:00,0.004444,0.004459,0.004421,0.004438,4102600.0,996153000.0,0.0001,-1.246,174.993,-0.978
VTHOUSDT,2025-01-04 17:30:00+09:00,0.00294,0.002959,0.00294,0.002949,2289100.0,201065900.0,0.0001,-1.338,171.38,-1.178
WAVESUSDT,2025-01-04 17:30:00+09:00,1.6425,1.652,1.64,1.6415,38668.3,4085405.5,0.0001,-1.323,-9.268,0.42
WAXPUSDT,2025-01-04 17:30:00+09:00,0.04466,0.04478,0.04453,0.04454,84390.0,29019550.0,0.0001,-1.395,-21.8,0.302
WIFUSDT,2025-01-04 17:30:00+09:00,2.1304,2.1408,2.1302,2.1312,653331.0,71446025.0,0.0001,-1.278,58.507,-0.113
WLDUSDT,2025-01-04 17:30:00+09:00,2.373,2.382,2.366,2.367,235749.1,28429410.0,0.0001,-1.498,29.268,0.127
WOOUSDT,2025-01-04 17:30:00+09:00,0.2481,0.2492,0.2468,0.247,150942.1,20573942.1,0.0001,-1.437,-12.633,0.023
WUSDT,2025-01-04 17:30:00+09:00,0.3137,0.3141,0.3121,0.3123,270390.3,54197497.1,0.0001,-1.483,14.172,0.088
XAIUSDT,2025-01-04 17:30:00+09:00,0.2654,0.2663,0.2649,0.265,134722.0,33126926.0,0.0001,-1.56,37.474,-1.511
XCHUSDT,2025-01-04 17:30:00+09:00,24.12,24.18,24.07,24.08,29.12,182032.2,0.0001,-0.578,0.426,-0.2
XCNUSDT,2025-01-04 17:30:00+09:00,0.0025516,0.0025539,0.0025327,0.0025376,3066130.0,264431450.0,-0.00051,-1.126,86.248,-1.257
XEMUSDT,2025-01-04 17:30:00+09:00,0.02589,0.02596,0.02589,0.02589,269504.0,73396357.0,0.0001,-0.423,-11.974,0.209
XIONUSDT,2025-01-04 17:30:00+09:00,4.218,4.27,4.165,4.204,83481.9,2014709.2,0.0001,1.179,93.287,-0.335
XLMUSDT,2025-01-04 17:30:00+09:00,0.45753,0.45786,0.45474,0.45481,3062307.0,170192149.0,0.0001,-0.978,30.43,1.146
